"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"142",1419,"Morera","23/11/2011 07:23","Medio (4 - 8 mts)",70,"Grande",-68.8713536459,-32.8788701286,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"143",1423,"Morera","22/11/2011 17:30","Medio (4 - 8 mts)",52,"Mediano",-68.8712893765,-32.8786792542,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"144",1437,"Acacia SP","22/11/2011 13:13","Medio (4 - 8 mts)",50,"Mediano",-68.8708626076,-32.8782191066,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"145",1446,"Fresno europeo","25/11/2011 09:53","Muy bajo (1 - 2 mts)",8,"Chico",-68.8712440882,-32.8756000215,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"146",1472,"Conifera","25/11/2011 11:19","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8715222742,-32.8767688208,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"147",1484,"Paraiso","24/11/2011 14:35","Bajo (2 - 4 mts)",30,"Mediano",-68.8718644536,-32.8771693165,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"148",1488,"Paraiso","24/11/2011 14:30","Muy bajo (1 - 2 mts)",25,"Mediano",-68.872159277,-32.8770961076,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"149",1494,"Paraiso","24/11/2011 11:30","Medio (4 - 8 mts)",110,"Grande",-68.872058649,-32.8765942229,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"150",1502,"Paraiso sombrilla","24/11/2011 11:17","Bajo (2 - 4 mts)",60,"Mediano",-68.871939886,-32.8762517814,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"151",1510,"Morera","24/11/2011 07:27","Medio (4 - 8 mts)",60,"Mediano",-68.8717948007,-32.8758278871,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"152",1527,"Fresno americano","24/11/2011 10:04","Bajo (2 - 4 mts)",24,"Mediano",-68.8735573741,-32.8783715075,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"153",1528,"Fresno americano","24/11/2011 10:02","Bajo (2 - 4 mts)",27,"Mediano",-68.8735712572,-32.8784212004,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"154",1531,"Fresno europeo","24/11/2011 09:56","Bajo (2 - 4 mts)",60,"Mediano",-68.8736292424,-32.8785791013,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"155",1539,"Fresno americano","23/11/2011 11:14","Bajo (2 - 4 mts)",26,"Mediano",-68.8726931166,-32.8779757747,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"156",1550,"Acer","22/11/2011 17:57","Medio (4 - 8 mts)",110,"Grande",-68.8731181759,-32.8792231858,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"157",1559,"Paraiso","21/11/2011 17:51","Bajo (2 - 4 mts)",100,"Grande",-68.8736333298,-32.8790121537,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"158",1565,"Fresno americano","21/11/2011 16:40","Bajo (2 - 4 mts)",26,"Mediano",-68.873356944,-32.8782258453,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"159",1567,"Morera","25/11/2011 10:22","Medio (4 - 8 mts)",70,"Grande",-68.8740073993,-32.8767976529,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"160",1571,"Fresno americano","25/11/2011 10:17","Bajo (2 - 4 mts)",25,"Mediano",-68.873631715,-32.876897508,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"161",1572,"Paraiso sombrilla","25/11/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.8735692245,-32.876917357,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"162",1588,"Morera","30/11/2011 10:32","Medio (4 - 8 mts)",100,"Grande",-68.872545848,-32.8758785733,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"163",1592,"Algarrobo","30/11/2011 10:04","Muy bajo (1 - 2 mts)",12,"Chico",-68.8728749828,-32.8768156718,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"164",1594,"Morera","24/11/2011 10:34","Bajo (2 - 4 mts)",22,"Mediano",-68.8721648349,-32.8796367858,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"165",1600,"Caducifolio","24/11/2011 10:27","Muy bajo (1 - 2 mts)",40,"Mediano",-68.8718449813,-32.8796894861,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"166",1615,"Fresno europeo","24/11/2011 10:07","Bajo (2 - 4 mts)",22,"Mediano",-68.8714976935,-32.8788383369,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"167",1659,"Morera","23/11/2011 08:34","Bajo (2 - 4 mts)",32,"Mediano",-68.8719009826,-32.8783121372,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"168",1664,"Paraiso","23/11/2011 08:21","Bajo (2 - 4 mts)",30,"Mediano",-68.871974455,-32.8785302987,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"169",1675,"Aguaribay","23/11/2011 08:05","Alto (> 8 mts)",122,"Grande",-68.8721761671,-32.8791292476,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"170",1677,"Paraiso","23/11/2011 08:02","Bajo (2 - 4 mts)",66,"Grande",-68.8722260506,-32.8792773377,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"171",1679,"Paraiso","23/11/2011 08:00","Bajo (2 - 4 mts)",60,"Mediano",-68.8722693008,-32.8794056893,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"172",1689,"Acer","24/11/2011 12:41","Bajo (2 - 4 mts)",25,"Mediano",-68.8719340279,-32.877874267,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"173",1694,"Acer","24/11/2011 12:36","Medio (4 - 8 mts)",60,"Mediano",-68.8719927011,-32.8781162903,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"174",1697,"Paraiso","24/11/2011 12:28","Medio (4 - 8 mts)",70,"Grande",-68.8720479931,-32.8782917182,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"175",1704,"Paraiso","24/11/2011 12:18","Bajo (2 - 4 mts)",30,"Mediano",-68.872132015,-32.8785321713,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"176",1715,"Fresno americano","23/11/2011 08:05","Bajo (2 - 4 mts)",14,"Chico",-68.8723345729,-32.8791211102,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"177",1719,"Paraiso","23/11/2011 08:00","Alto (> 8 mts)",128,"Grande",-68.8724087534,-32.8793251003,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"178",1725,"Tilo","22/11/2011 10:17","Bajo (2 - 4 mts)",16,"Chico",-68.872732347,-32.8795359736,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"179",1746,"Palo borracho","21/11/2011 11:36","Medio (4 - 8 mts)",110,"Grande",-68.8725932619,-32.8781503671,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"180",1752,"Fresno americano","21/11/2011 10:26","Medio (4 - 8 mts)",45,"Mediano",-68.8724470188,-32.8778067972,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"181",1755,"Aguaribay","24/11/2011 12:59","Medio (4 - 8 mts)",100,"Grande",-68.8708377172,-32.8795371107,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"182",1783,"Liquidambar","25/11/2011 09:42","Medio (4 - 8 mts)",32,"Mediano",-68.8699222526,-32.8784592189,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"183",1787,"Braquiquito","25/11/2011 09:33","Medio (4 - 8 mts)",95,"Grande",-68.8699682669,-32.8786006541,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"184",1789,"Braquiquito","25/11/2011 09:30","Medio (4 - 8 mts)",85,"Grande",-68.8700115751,-32.8787344446,7,"Residencial Parque",1786336.08966,0,"Medio (70 - 150cm)"
"185",1829,"Fresno americano","18/11/2011 17:17","Muy bajo (1 - 2 mts)",10,"Chico",-68.8608488789,-32.8710214221,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"186",1835,"Paraiso","18/11/2011 18:05","Bajo (2 - 4 mts)",28,"Mediano",-68.8608677693,-32.8719529927,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"187",1845,"Fresno europeo","17/11/2011 12:43","Bajo (2 - 4 mts)",22,"Mediano",-68.8594120179,-32.8721180992,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"188",1847,"Acacia SP","17/11/2011 12:39","Muy bajo (1 - 2 mts)",4,"Chico",-68.8593794213,-32.8719370141,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"189",1867,"Conifera","16/11/2011 12:27","Medio (4 - 8 mts)",60,"Mediano",-68.8611977499,-32.8706674861,7,"Residencial Parque",1786336.08966,1,"Bajo (<= 70cm)"
"190",1871,"Acacia SP","15/11/2011 13:26","Medio (4 - 8 mts)",25,"Mediano",-68.8609251334,-32.8706573792,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"191",1897,"Acacia SP","17/11/2011 12:14","Muy bajo (1 - 2 mts)",2,"Chico",-68.8590023235,-32.8698028214,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"192",1903,"Acacia SP","16/11/2011 12:58","Muy bajo (1 - 2 mts)",2,"Chico",-68.858893972,-32.8688688086,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"193",1907,"Paraiso","16/11/2011 12:49","Medio (4 - 8 mts)",45,"Mediano",-68.8587184458,-32.8687214818,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"194",1910,"Paraiso","18/11/2011 11:30","Medio (4 - 8 mts)",62,"Grande",-68.8584142175,-32.8687569478,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"195",1914,"Paraiso","18/11/2011 12:06","Bajo (2 - 4 mts)",28,"Mediano",-68.8596849531,-32.871235306,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"196",1920,"Fresno europeo","18/11/2011 11:43","Muy bajo (1 - 2 mts)",14,"Chico",-68.8598075356,-32.8720157193,7,"Residencial Parque",1786336.08966,0,"Bajo (<= 70cm)"
"197",1923,"lamo blanco","18/11/2011 14:25","Medio (4 - 8 mts)",38,"Mediano",-68.8594923005,-32.8717713986,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"198",1926,"Paraiso","18/11/2011 12:31","Alto (> 8 mts)",100,"Grande",-68.8594268362,-32.8713670756,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"199",1966,"Fresno americano","19/05/2011 10:45","Medio (4 - 8 mts)",55,"Mediano",-68.8588839978,-32.8905426118,5,"Residencial Sur",2423808.92355,0,"Bajo (<= 70cm)"
"200",1967,"Morera","17/05/2011 10:18","Medio (4 - 8 mts)",49,"Mediano",-68.8591339737,-32.8925552681,5,"Residencial Sur",2423808.92355,0,"Bajo (<= 70cm)"
"201",1977,"Pltano","03/01/2012 09:17","Alto (> 8 mts)",110,"Grande",-68.8590318384,-32.8898432181,5,"Residencial Sur",2423808.92355,0,"Medio (70 - 150cm)"
"202",2002,"Morera","14/11/2011 13:48","Alto (> 8 mts)",105,"Grande",-68.8327345426,-32.8949033363,3,"Parque O'Higgins",1531146.02653,1,"Medio (70 - 150cm)"
"203",2005,"Morera","14/11/2011 13:45","Alto (> 8 mts)",80,"Grande",-68.8326223305,-32.8947738675,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"204",2007,"Morera","14/11/2011 13:43","Alto (> 8 mts)",105,"Grande",-68.832531561,-32.8946328172,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"205",2023,"Morera","02/11/2011 08:45","Medio (4 - 8 mts)",90,"Grande",-68.8329420906,-32.8945564512,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"206",2033,"Morera","01/11/2011 08:41","Medio (4 - 8 mts)",60,"Mediano",-68.8334290513,-32.8951036488,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"207",2050,"Morera","14/11/2011 18:00","Medio (4 - 8 mts)",120,"Grande",-68.8276016327,-32.8805189717,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"208",2060,"Caducifolio","11/10/2011 16:40","Muy bajo (1 - 2 mts)",18,"Chico",-68.8287405158,-32.8814652044,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"209",2066,"Pltano","11/10/2011 16:23","Alto (> 8 mts)",84,"Grande",-68.8282698519,-32.8813873805,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"210",2072,"Pltano","11/10/2011 15:57","Alto (> 8 mts)",120,"Grande",-68.8282400657,-32.8807892442,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"211",2079,"Pltano","11/10/2011 15:24","Alto (> 8 mts)",110,"Grande",-68.8285037969,-32.8803660604,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
"212",2080,"Pltano","11/10/2011 15:16","Medio (4 - 8 mts)",60,"Mediano",-68.8286978058,-32.8803542706,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Bajo (<= 70cm)"
"213",2090,"Morera","22/11/2011 11:57","Alto (> 8 mts)",185,"Grande",-68.8280370387,-32.8822398507,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"214",2097,"Morera","22/11/2011 11:15","Medio (4 - 8 mts)",60,"Mediano",-68.8278645753,-32.8815685297,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"215",2099,"Ailanthus","19/10/2011 09:43","Medio (4 - 8 mts)",95,"Grande",-68.8305769597,-32.8887812941,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"216",2126,"Fresno europeo","10/11/2011 17:01","Muy bajo (1 - 2 mts)",4,"Chico",-68.8309577912,-32.887686696,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"217",2135,"Fresno europeo","09/11/2011 10:01","Bajo (2 - 4 mts)",25,"Mediano",-68.8339010516,-32.8912403545,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"218",2145,"Pltano","28/10/2011 10:48","Bajo (2 - 4 mts)",16,"Chico",-68.8389711592,-32.8918339147,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"219",2156,"Fresno europeo","07/11/2011 09:26","Medio (4 - 8 mts)",104,"Grande",-68.8385339749,-32.8943044361,2,"Barrio Civico",2366816.36021,0,"Medio (70 - 150cm)"
"220",2165,"Morera","07/11/2011 08:55","Medio (4 - 8 mts)",77,"Grande",-68.8400603244,-32.8942882087,2,"Barrio Civico",2366816.36021,0,"Medio (70 - 150cm)"
"221",2182,"Morera","04/11/2011 18:15","Alto (> 8 mts)",190,"Grande",-68.8340973768,-32.8869293215,3,"Parque O'Higgins",1531146.02653,1,"Alto (151 - 200cm)"
"222",2201,"Pltano","28/10/2011 11:51","Alto (> 8 mts)",50,"Mediano",-68.8396605735,-32.8920724972,2,"Barrio Civico",2366816.36021,0,"Bajo (<= 70cm)"
"223",2202,"Fresno europeo","28/10/2011 11:38","Bajo (2 - 4 mts)",18,"Chico",-68.8396260066,-32.892815302,2,"Barrio Civico",2366816.36021,0,"Bajo (<= 70cm)"
"224",2252,"Morera","28/10/2011 10:10","Medio (4 - 8 mts)",62,"Grande",-68.8382276192,-32.8912068946,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"225",2270,"Fresno europeo","27/10/2011 09:39","Medio (4 - 8 mts)",65,"Grande",-68.8371685335,-32.8911445054,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"226",2273,"Fresno europeo","28/10/2011 09:56","Alto (> 8 mts)",175,"Grande",-68.8375560087,-32.8909725689,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"227",2299,"Fresno americano","04/11/2011 10:22","Muy bajo (1 - 2 mts)",10,"Chico",-68.8384947983,-32.8941509889,2,"Barrio Civico",2366816.36021,0,"Bajo (<= 70cm)"
"228",2300,"Morera","04/11/2011 10:26","Medio (4 - 8 mts)",55,"Mediano",-68.8384297251,-32.8939123229,2,"Barrio Civico",2366816.36021,0,"Bajo (<= 70cm)"
"229",2302,"Morera","04/11/2011 07:37","Medio (4 - 8 mts)",120,"Grande",-68.8382930639,-32.893349978,2,"Barrio Civico",2366816.36021,1,"Medio (70 - 150cm)"
"230",2304,"Fresno europeo","04/11/2011 07:44","Bajo (2 - 4 mts)",35,"Mediano",-68.8384483166,-32.8931679028,2,"Barrio Civico",2366816.36021,0,"Bajo (<= 70cm)"
"231",2315,"Morera","02/11/2011 10:43","Medio (4 - 8 mts)",50,"Mediano",-68.8361515085,-32.8946348319,2,"Barrio Civico",2366816.36021,1,"Bajo (<= 70cm)"
"232",2330,"Fresno americano","25/10/2011 10:11","Bajo (2 - 4 mts)",10,"Chico",-68.8328567324,-32.8895686855,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"233",2331,"Fresno europeo","25/10/2011 08:58","Medio (4 - 8 mts)",27,"Mediano",-68.8331612981,-32.8887988718,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"234",2333,"Fresno europeo","25/10/2011 09:01","Muy bajo (1 - 2 mts)",3,"Chico",-68.8333175277,-32.888790451,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"235",2340,"Pltano","01/11/2011 10:02","Alto (> 8 mts)",190,"Grande",-68.8355314572,-32.889417212,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"236",2348,"Morera","31/10/2011 08:59","Alto (> 8 mts)",65,"Grande",-68.8343265818,-32.8888821665,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"237",2351,"Fresno europeo","03/11/2011 17:58","Muy bajo (1 - 2 mts)",4,"Chico",-68.8348579429,-32.8860518837,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"238",2359,"Morera","03/11/2011 16:58","Medio (4 - 8 mts)",190,"Grande",-68.8341912339,-32.88659749,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"239",2364,"Fresno europeo","02/11/2011 17:19","Medio (4 - 8 mts)",36,"Mediano",-68.8345832944,-32.8875242603,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"240",2401,"Fresno europeo","20/10/2011 11:38","Muy bajo (1 - 2 mts)",5,"Chico",-68.8332797796,-32.8886889486,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"241",2402,"Fresno europeo","20/10/2011 11:37","Medio (4 - 8 mts)",70,"Grande",-68.833226223,-32.8886901775,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"242",2405,"Morera","20/10/2011 11:18","Medio (4 - 8 mts)",88,"Grande",-68.8327737684,-32.8880075761,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"243",2440,"Fresno europeo","27/10/2011 09:49","Medio (4 - 8 mts)",47,"Mediano",-68.8373720948,-32.8908800328,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"244",2456,"Fresno americano","26/10/2011 10:26","Alto (> 8 mts)",155,"Grande",-68.8357975643,-32.8927337079,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"245",2469,"Acer","25/10/2011 11:08","Medio (4 - 8 mts)",115,"Grande",-68.8356155266,-32.8914118466,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"246",2488,"Fresno europeo","21/10/2011 09:56","Bajo (2 - 4 mts)",35,"Mediano",-68.836983106,-32.8881725583,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"247",2501,"Fresno europeo","20/10/2011 12:10","Alto (> 8 mts)",60,"Mediano",-68.8368843356,-32.8884516889,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"248",2510,"Fresno europeo","20/10/2011 11:56","Medio (4 - 8 mts)",55,"Mediano",-68.83614711,-32.8885747086,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"249",2563,"Fresno americano","19/10/2011 10:23","Alto (> 8 mts)",160,"Grande",-68.8344808779,-32.8859686784,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"250",2570,"Jacarand","21/10/2011 13:33","Muy bajo (1 - 2 mts)",3,"Chico",-68.8313086646,-32.8888768526,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"251",2577,"Fresno europeo","21/10/2011 09:04","Alto (> 8 mts)",78,"Grande",-68.8319133724,-32.888843334,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"252",2587,"Fresno europeo","26/10/2011 09:12","Muy bajo (1 - 2 mts)",4,"Chico",-68.8359251209,-32.8886881543,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"253",2618,"Braquiquito","27/10/2011 16:24","Medio (4 - 8 mts)",60,"Mediano",-68.8296261374,-32.8803686032,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Bajo (<= 70cm)"
"254",2633,"Fresno americano","24/10/2011 08:39","Muy bajo (1 - 2 mts)",10,"Chico",-68.8350603181,-32.8800120138,1,"Parque Central",1655357.93265,0,"Bajo (<= 70cm)"
"255",2636,"Paraiso","21/10/2011 19:09","Medio (4 - 8 mts)",140,"Grande",-68.8349421422,-32.8810069335,1,"Parque Central",1655357.93265,1,"Medio (70 - 150cm)"
"256",2660,"Morera","07/10/2011 09:54","Medio (4 - 8 mts)",180,"Grande",-68.830726534,-32.8849488117,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"257",2661,"Morera","07/10/2011 09:53","Medio (4 - 8 mts)",110,"Grande",-68.8306670594,-32.8849505255,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"258",2665,"Olmo comun","07/10/2011 09:36","Medio (4 - 8 mts)",120,"Grande",-68.8298595706,-32.8845799785,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"259",2671,"Morera","12/10/2011 14:46","Medio (4 - 8 mts)",50,"Mediano",-68.8325139833,-32.8847678915,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"260",2680,"Pltano","11/10/2011 09:08","Alto (> 8 mts)",200,"Grande",-68.832825227,-32.8848166729,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"261",2683,"Morera","12/10/2011 08:20","Medio (4 - 8 mts)",25,"Mediano",-68.8310493106,-32.8829800823,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"262",2684,"Fresno americano","12/10/2011 08:19","Alto (> 8 mts)",70,"Grande",-68.8310504061,-32.883007057,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"263",2694,"Caducifolio","11/10/2011 12:22","Bajo (2 - 4 mts)",23,"Mediano",-68.8297894139,-32.8832986912,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"264",2698,"Fresno europeo","11/10/2011 12:16","Medio (4 - 8 mts)",75,"Grande",-68.8297713261,-32.8830733634,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"265",2709,"Perenne","12/10/2011 14:27","Medio (4 - 8 mts)",18,"Chico",-68.8320844992,-32.8826050225,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"266",2710,"Fresno americano","12/10/2011 14:26","Alto (> 8 mts)",90,"Grande",-68.8320833575,-32.882588814,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"267",2726,"Acer","14/10/2011 11:31","Medio (4 - 8 mts)",68,"Grande",-68.8311649665,-32.8850992917,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"268",2761,"Morera","12/10/2011 16:54","Medio (4 - 8 mts)",100,"Grande",-68.8352679448,-32.8815455455,1,"Parque Central",1655357.93265,0,"Medio (70 - 150cm)"
"269",2770,"Prunas","17/10/2011 16:09","Bajo (2 - 4 mts)",36,"Mediano",-68.8330868353,-32.8812484387,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"270",2773,"Fresno americano","19/10/2011 17:06","Medio (4 - 8 mts)",160,"Grande",-68.8301897939,-32.8825895495,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"271",2783,"Fresno europeo","21/10/2011 16:58","Muy bajo (1 - 2 mts)",6,"Chico",-68.8361249759,-32.8798022656,1,"Parque Central",1655357.93265,0,"Bajo (<= 70cm)"
"272",2792,"Morera","20/10/2011 16:57","Bajo (2 - 4 mts)",36,"Mediano",-68.8352092289,-32.8806840641,1,"Parque Central",1655357.93265,0,"Bajo (<= 70cm)"
"273",2817,"Fresno europeo","09/11/2011 09:02","Medio (4 - 8 mts)",120,"Grande",-68.8329378536,-32.8927117069,3,"Parque O'Higgins",1531146.02653,0,"Medio (70 - 150cm)"
"274",2848,"Morera","03/11/2011 10:39","Medio (4 - 8 mts)",60,"Mediano",-68.8350795594,-32.8938363326,3,"Parque O'Higgins",1531146.02653,1,"Bajo (<= 70cm)"
"275",2855,"Fresno europeo","07/11/2011 08:28","Medio (4 - 8 mts)",60,"Mediano",-68.8346632942,-32.8935901317,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"276",2856,"Acacia SP","07/11/2011 08:31","Alto (> 8 mts)",158,"Grande",-68.834655509,-32.8934424235,3,"Parque O'Higgins",1531146.02653,0,"Alto (151 - 200cm)"
"277",2870,"Fresno europeo","04/11/2011 08:10","Medio (4 - 8 mts)",50,"Mediano",-68.8354433888,-32.8929868294,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"278",2871,"Morera","04/11/2011 08:09","Muy bajo (1 - 2 mts)",6,"Chico",-68.8354976328,-32.8929862768,3,"Parque O'Higgins",1531146.02653,0,"Bajo (<= 70cm)"
"279",2896,"lamo blanco","08/09/2011 13:04","Alto (> 8 mts)",140,"Grande",-68.8318843453,-32.8708965855,4,"Cuarta Este Área Fundacional",1822015.85685,0,"Medio (70 - 150cm)"
